id,syllable,tone,speaker,gender,f0_01,f0_02,f0_03,f0_04,f0_05,f0_06,f0_07,f0_08,f0_09,f0_10,d0_01,d0_02,d0_03,d0_04,d0_05,d0_06,d0_07,d0_08,d0_09,f0_mean,f0_std,f0_min,f0_max,f0_slope,duration,voiced_ratio,f0_min_pos
2563,zhù,4,Female Voice 1,female,5.8131,5.8131,5.5865,5.2003,3.4079,-0.0903,-4.6739,-7.2361,-15.2649,-16.6487,0.0,-0.2266,-0.3862,-1.7924,-3.4982,-4.5836,-2.5621,-8.0288,-1.3838,-1.4939,7.8823,-16.6487,5.8131,-25.6399,0.665,0.746,1.0
2567,zhuà,4,Female Voice 1,female,3.5304,3.5304,3.7197,3.7379,2.5791,0.0106,-2.3619,-6.0872,-13.1502,-17.5418,0.0,0.1893,0.0182,-1.1588,-2.5685,-2.3725,-3.7252,-7.063,-4.3917,-1.884,6.9536,-17.6445,3.8171,-21.4013,0.5866,0.7091,1.0
2571,zhuài,4,Female Voice 1,female,3.6143,3.6143,3.641,3.6961,2.5458,-0.4022,-4.6058,-7.762,-8.9585,-8.9585,0.0,0.0268,0.055,-1.1503,-2.948,-4.2037,-3.1562,-1.1965,0.0,-1.2424,5.2616,-8.9585,3.8956,-17.0465,0.6911,0.6212,0.8889
2575,zhuàn,4,Female Voice 1,female,6.0453,6.0453,5.4338,5.3878,4.6327,1.7152,-2.9043,-6.6791,-13.9089,-12.9518,0.0,-0.6115,-0.046,-0.7551,-2.9176,-4.6195,-3.7748,-7.2298,0.9571,-0.5825,7.6663,-18.1937,6.0453,-24.2243,0.7956,0.75,0.8889
3615,pìn,4,Female Voice 2,female,8.3832,8.3832,8.3832,6.7853,4.9796,0.9118,-4.1433,-15.1173,-6.3457,3.3191,0.0,0.0,-1.5979,-1.8057,-4.0678,-5.0552,-10.974,8.7717,9.6648,0.8897,7.9609,-19.2912,8.3832,-21.1047,0.7434,0.5915,0.7778
3619,pìng,4,Female Voice 2,female,7.2531,8.9948,6.5662,5.2129,3.044,1.9386,-2.3356,-7.117,-17.0523,-3.176,1.7417,-2.4286,-1.3533,-2.1689,-1.1055,-4.2742,-4.7813,-9.9353,13.8763,0.1358,7.2834,-18.0798,9.3674,-22.9602,0.6911,0.697,0.8889
362,fàn,4,Female Voice 1,female,5.5756,5.5756,5.2454,4.4656,2.8497,0.4328,-2.3737,-5.3521,-7.1608,-15.9552,0.0,-0.3302,-0.7798,-1.6159,-2.4169,-2.8065,-2.9784,-1.8087,-8.7945,-0.0996,5.6634,-15.9552,5.5756,-18.6492,0.665,0.8095,1.0
3623,pò,4,Female Voice 2,female,6.5689,6.5689,8.4803,3.533,2.8389,-0.1374,-5.7906,-8.7262,-16.1296,-1.7208,0.0,1.9114,-4.9473,-0.6941,-2.9763,-5.6532,-2.9357,-7.4033,14.4088,-0.7281,8.4117,-23.572,8.7174,-22.6715,0.7173,0.6912,0.8889
3627,pòu,4,Female Voice 2,female,2.7147,3.8997,2.9334,1.9099,0.6288,-3.4265,-8.6431,2.7183,0.9193,-2.876,1.1851,-0.9664,-1.0235,-1.281,-4.0554,-5.2165,11.3614,-1.799,-3.7953,0.5253,3.4285,-9.5755,6.1956,-4.6983,0.7695,0.6027,0.6667
3631,pù,4,Female Voice 2,female,-2.8368,-2.8368,-1.7546,3.5468,3.4067,1.7161,-2.5028,-8.5569,1.6946,3.1809,0.0,1.0822,5.3013,-0.14,-1.6907,-4.2188,-6.0542,10.2515,1.4863,-1.3108,4.7211,-16.4609,4.4547,-2.5762,0.6389,0.6167,0.7778
3635,qì,4,Female Voice 2,female,4.3733,4.3733,4.3733,4.3733,3.6959,1.6556,-2.9567,-11.5844,-11.5844,-11.5844,0.0,0.0,0.0,-0.6774,-2.0404,-4.6123,-8.6277,0.0,0.0,-1.3135,6.8137,-11.5844,4.3733,-21.2475,0.7695,0.3562,0.7778
3639,qià,4,Female Voice 2,female,2.7187,2.7187,2.7187,2.7187,2.7605,2.5059,0.7446,-3.2607,-6.1894,-6.1894,0.0,0.0,0.0,0.0418,-0.2547,-1.7612,-4.0053,-2.9287,0.0,0.2592,3.5123,-6.1894,3.0297,-10.367,0.665,0.4444,0.8889
3643,qiàn,4,Female Voice 2,female,2.3651,2.3651,2.3651,2.3651,2.386,1.8415,1.1893,-3.0305,-5.489,-5.3109,0.0,0.0,0.0,0.0209,-0.5445,-0.6522,-4.2198,-2.4585,0.1782,0.2255,3.0953,-6.0741,2.4592,-9.0086,0.6389,0.4333,0.8889
3647,qiàng,4,Female Voice 2,female,3.7218,3.7218,3.7218,3.7218,3.5457,2.8496,1.9086,-1.7195,-8.4469,-12.6421,0.0,0.0,0.0,-0.1761,-0.696,-0.941,-3.6281,-6.7274,-4.1951,0.3978,5.2124,-12.6421,3.7218,-14.6204,0.5344,0.44,1.0
3651,qiào,4,Female Voice 2,female,4.9875,4.9875,4.9875,4.9875,4.9875,4.6707,2.6217,-3.9718,-16.0805,-19.0813,0.0,0.0,0.0,0.0,-0.3168,-2.049,-6.5935,-12.1087,-3.0007,-0.2176,8.4919,-20.8508,4.9875,-23.462,0.6911,0.3788,1.0
3655,qiè,4,Female Voice 2,female,4.4728,4.4728,4.4728,4.4728,3.094,0.9606,-3.4892,0.9781,0.165,-0.7645,0.0,0.0,0.0,-1.3788,-2.1334,-4.4499,4.4674,-0.8131,-0.9295,1.5939,3.1821,-7.3172,4.4728,-8.0745,0.7173,0.4265,0.6667
3659,qìn,4,Female Voice 2,female,6.1908,6.1908,6.1908,6.1908,6.1908,5.0396,2.298,-1.6524,-5.0891,-12.0054,0.0,0.0,0.0,0.0,-1.1513,-2.7416,-3.9504,-3.4367,-6.9163,2.2841,5.7345,-13.9804,6.1908,-16.6541,0.5866,0.5455,1.0
3663,qìng,4,Female Voice 2,female,7.1908,7.1908,7.1908,7.1908,6.6693,5.1274,1.5631,-1.853,-8.8995,-13.3091,0.0,0.0,0.0,-0.5215,-1.5419,-3.5643,-3.416,-7.0465,-4.4097,2.23,6.7098,-14.8454,7.1956,-20.2235,0.7173,0.5882,1.0
3667,qiòng,4,Female Voice 2,female,4.3811,4.3811,4.3811,4.3811,4.3811,3.4234,-0.4164,-4.5228,-6.3243,-1.6746,0.0,0.0,0.0,0.0,-0.9577,-3.8399,-4.1064,-1.8015,4.6497,1.2238,4.1764,-9.0991,4.8226,-11.9343,0.5866,0.4727,0.8889
3671,qiù,4,Female Voice 2,female,5.6673,5.6673,5.6673,5.6673,4.8586,3.5001,0.0795,-0.6967,-13.2677,-17.6483,0.0,0.0,0.0,-0.8087,-1.3586,-3.4205,-0.7762,-12.571,-4.3806,0.5547,7.9396,-17.6902,9.4554,-21.2644,0.6911,0.5,1.0
3675,qù,4,Female Voice 2,female,4.5153,4.5153,4.5153,4.5153,4.5153,4.8719,3.4219,0.4543,-4.1766,-20.3533,0.0,0.0,0.0,0.0,0.3565,-1.45,-2.9676,-4.6308,-16.1767,1.6649,5.4478,-20.3533,4.8835,-13.6577,0.6128,0.4655,1.0
3679,quàn,4,Female Voice 2,female,3.3118,3.3118,3.3118,3.3118,3.3118,4.0271,2.325,-1.197,-5.0791,-9.0816,0.0,0.0,0.0,0.0,0.7153,-1.702,-3.522,-3.8821,-4.0025,1.2506,3.5285,-9.0816,4.3371,-9.6725,0.5605,0.5472,1.0
3591,pèn,4,Female Voice 2,female,5.337,5.6395,5.0939,4.1602,3.8469,3.21,-0.6821,-4.3927,-9.7353,-22.5996,0.3025,-0.5455,-0.9337,-0.3133,-0.6369,-3.8921,-3.7106,-5.3426,-12.8643,-0.4887,7.836,-22.5996,5.7893,-22.8153,0.6128,0.6552,1.0
3595,pèng,4,Female Voice 2,female,4.6977,4.1995,4.9287,5.6286,6.2606,4.1033,0.3608,-4.5941,-10.3889,-3.3504,-0.4982,0.7293,0.6999,0.632,-2.1573,-3.7425,-4.9549,-5.7948,7.0386,1.4333,5.0606,-12.9617,6.2664,-14.1603,0.6128,0.5862,0.8889
3599,pì,4,Female Voice 2,female,7.5241,6.8278,5.4313,2.9305,1.348,0.0556,-2.9218,-7.2694,-17.2411,-21.3698,-0.6963,-1.3965,-2.5008,-1.5826,-1.2924,-2.9774,-4.3475,-9.9717,-4.1287,-1.9674,8.9708,-21.3698,8.8563,-29.0418,0.6128,0.7069,1.0
3603,piàn,4,Female Voice 2,female,5.0559,5.0559,5.0559,3.1269,3.1681,3.0877,0.9705,-2.5187,-6.1039,-9.474,0.0,0.0,-1.929,0.0412,-0.0804,-2.1172,-3.4892,-3.5852,-3.3701,1.0711,4.4195,-9.474,5.0559,-13.8985,0.5605,0.717,1.0
3607,piào,4,Female Voice 2,female,3.3454,3.3454,3.3454,2.9783,2.9921,0.9319,-2.0509,-6.4123,-7.2031,-7.2031,0.0,0.0,-0.3671,0.0138,-2.0602,-2.9828,-4.3615,-0.7907,0.0,-0.5163,4.3127,-7.2031,3.3454,-13.7377,0.6389,0.4833,0.8889
3703,rè,4,Female Voice 2,female,1.7893,0.2655,1.7128,3.9693,3.8247,0.684,-3.9531,-8.2499,-12.7202,-22.0533,-1.5238,1.4473,2.2565,-0.1445,-3.1408,-4.6371,-4.2968,-4.4704,-9.3331,-2.692,7.0486,-22.0533,4.2986,-20.1678,0.5605,0.8113,1.0
3707,rèn,4,Female Voice 2,female,-0.7867,-0.1267,1.438,3.4693,3.5818,2.6684,0.4499,-3.0876,-5.999,-9.2981,0.66,1.5647,2.0313,0.1125,-0.9134,-2.2185,-3.5375,-2.9114,-3.2991,-0.4223,3.791,-9.2981,4.3149,-8.2749,0.4822,0.9556,1.0
3711,rèng,4,Female Voice 2,female,1.9764,1.3952,1.7346,4.4925,3.749,1.8762,-2.1267,-6.2117,-16.2418,-15.2885,-0.5813,0.3394,2.7579,-0.7434,-1.8729,-4.0029,-4.085,-10.0301,0.9533,-2.3228,7.5212,-22.1157,4.7252,-20.6566,0.5344,0.86,0.8889
3715,rì,4,Female Voice 2,female,3.3901,2.2007,2.8422,2.4992,0.3745,-2.7132,-8.0912,-9.8324,3.1365,-1.4776,-1.1895,0.6415,-0.343,-2.1247,-3.0877,-5.3781,-1.7411,12.9689,-4.6141,-0.5427,4.9096,-14.1665,5.3231,-6.7309,0.5605,0.9434,0.7778
3719,ròng,4,Female Voice 2,female,2.6245,1.2753,1.9822,4.6685,4.7662,3.2706,-0.3443,-4.2711,-14.096,-17.1159,-1.3491,0.7068,2.6863,0.0977,-1.4956,-3.615,-3.9267,-9.8249,-3.02,-1.032,6.9424,-18.4738,5.2953,-17.5969,0.6128,0.9655,1.0
3723,ròu,4,Female Voice 2,female,2.3806,0.9188,1.3537,2.8256,2.8944,1.4198,-0.7331,-4.3176,-6.3223,-4.3377,-1.4618,0.435,1.4719,0.0688,-1.4746,-2.1528,-3.5846,-2.0047,1.9846,-0.1279,2.9621,-6.8691,3.3293,-8.0113,0.4822,0.9556,0.8889
3683,què,4,Female Voice 2,female,3.7645,3.7645,3.7645,3.7645,2.5939,-0.0219,-5.6663,-7.163,-7.163,-7.163,0.0,0.0,0.0,-1.1706,-2.6158,-5.6444,-1.4967,0.0,0.0,-0.8336,4.8238,-7.163,3.7645,-15.4715,0.6389,0.3667,0.7778
3687,qùn,4,Female Voice 2,female,6.4128,6.4128,6.4128,6.4128,5.4721,3.7173,-2.3406,-11.1894,-2.8129,-0.4316,0.0,0.0,0.0,-0.9408,-1.7547,-6.0579,-8.8488,8.3765,2.3813,1.6133,6.0723,-16.4358,6.4128,-16.0265,0.7434,0.5915,0.7778
369,fàng,4,Female Voice 1,female,5.422,4.9412,4.5827,3.8876,2.2748,-0.2125,-3.1267,-5.8904,-9.1237,-15.2396,-0.4809,-0.3585,-0.6951,-1.6128,-2.4873,-2.9143,-2.7637,-3.2333,-6.1159,-0.9007,6.0603,-15.2396,5.422,-19.9122,0.5083,0.9362,1.0
3691,ràn,4,Female Voice 2,female,1.669,0.4285,1.3516,3.5352,2.7702,2.13,0.231,-2.9741,-6.0966,-8.7468,-1.2405,0.923,2.1836,-0.765,-0.6402,-1.899,-3.2051,-3.1225,-2.6501,-0.256,3.528,-8.7468,3.5656,-9.2986,0.4822,0.9556,1.0
3695,ràng,4,Female Voice 2,female,0.6009,1.3236,2.5567,3.8912,3.1931,1.6169,-1.0694,-4.2222,-5.9316,-10.2124,0.7227,1.2331,1.3345,-0.6981,-1.5762,-2.6863,-3.1527,-1.7094,-4.2808,-0.3758,3.8523,-10.2124,3.9128,-10.6816,0.5083,0.9574,1.0
3699,rào,4,Female Voice 2,female,2.5229,0.0788,1.1196,3.2076,2.54,0.6305,-1.9471,-5.4747,-8.6681,-8.6681,-2.4441,1.0408,2.088,-0.6676,-1.9095,-2.5776,-3.5276,-3.1934,0.0,-1.2859,4.2115,-8.6681,3.3256,-12.3566,0.4822,0.8222,0.8889
3727,rù,4,Female Voice 2,female,2.0267,1.3795,2.6566,4.4296,4.3244,1.4211,-2.6496,-7.13,-18.4203,-22.7184,-0.6472,1.2771,1.773,-0.1053,-2.9033,-4.0707,-4.4803,-11.2903,-4.2981,-2.7977,8.6064,-22.8389,4.6717,-23.9883,0.5344,0.86,1.0
3731,ruà,4,Female Voice 2,female,0.8389,0.3908,1.7008,3.6701,1.9556,-1.879,-7.3243,-15.1724,-15.2716,-15.2716,-0.4481,1.31,1.9693,-1.7145,-3.8346,-5.4453,-7.8481,-0.0992,0.0,-4.2566,7.2873,-15.2717,3.7122,-22.0429,0.6389,0.6833,0.8889
3735,ruàn,4,Female Voice 2,female,0.2848,0.0284,1.1594,2.9653,3.7824,3.1227,0.1768,-3.6003,-7.3281,-8.5865,-0.2564,1.131,1.8059,0.8171,-0.6596,-2.946,-3.777,-3.7278,-1.2584,-0.5527,3.9506,-8.7099,3.8109,-9.4577,0.5083,0.9362,1.0
3739,ruì,4,Female Voice 2,female,2.5827,2.2549,3.475,4.2918,3.7678,1.4493,-3.931,-7.8146,-17.9703,-0.9893,-0.3278,1.2201,0.8168,-0.5239,-2.3185,-5.3803,-3.8836,-10.1558,16.981,-1.0328,5.9906,-18.641,4.3417,-15.3027,0.5344,0.92,0.8889
3743,rùn,4,Female Voice 2,female,2.2423,2.6046,3.9515,4.9455,3.0696,-1.403,-6.2059,-19.0044,-6.4859,-1.4205,0.3623,1.3469,0.994,-1.8759,-4.4726,-4.8029,-12.7985,12.5185,5.0654,-1.9004,6.8565,-21.0666,5.0732,-16.8907,0.665,0.873,0.7778
3611,piè,4,Female Voice 2,female,6.8189,6.8189,6.8189,4.476,3.1558,-0.5153,-18.2148,-10.5553,1.0189,1.1927,0.0,0.0,-2.3429,-1.3202,-3.6711,-17.6995,7.6595,11.5742,0.1739,0.2082,7.3486,-18.8861,6.8189,-15.8285,0.7956,0.5658,0.6667
4523,dèng,4,Female Voice 3,female,4.145,4.024,3.7233,3.1545,2.1887,0.6019,-1.5488,-4.9344,-6.8604,-10.1035,-0.121,-0.3007,-0.5688,-0.9657,-1.5868,-2.1507,-3.3856,-1.926,-3.2431,-0.3444,4.5223,-10.1035,4.4631,-14.8844,0.4822,0.9556,1.0
4527,dì,4,Female Voice 3,female,6.7712,5.9719,4.9425,3.4949,0.85,-1.6116,-6.184,-13.1942,-15.5623,-15.5623,-0.7992,-1.0294,-1.4476,-2.645,-2.4616,-4.5724,-7.0102,-2.3681,0.0,-2.8771,8.2858,-15.5623,6.7712,-27.7717,0.4822,0.7778,0.8889
4531,dià,4,Female Voice 3,female,4.0753,4.0753,3.8993,3.5804,1.2554,-1.0599,-3.8086,-4.1523,-17.2551,-17.2551,0.0,-0.1759,-0.3189,-2.325,-2.3153,-2.7487,-0.3437,-13.1028,0.0,-2.5475,7.58,-17.2551,4.0753,-23.5802,0.4822,0.7333,0.8889
4535,diàn,4,Female Voice 3,female,7.8593,5.6124,5.4531,4.2164,1.4149,-1.2653,-4.5455,-6.3823,-6.7628,-10.9577,-2.2469,-0.1593,-1.2367,-2.8015,-2.6802,-3.2802,-1.8368,-0.3805,-4.1949,-0.6631,6.1189,-13.5526,7.8593,-20.6542,0.5866,0.9636,1.0
4539,diào,4,Female Voice 3,female,5.916,4.609,4.818,3.6873,1.0557,-1.0583,-3.1783,-7.7882,-16.5157,-12.8774,-1.307,0.2089,-1.1307,-2.6316,-2.114,-2.1199,-4.6099,-8.7276,3.6383,-1.8934,7.1105,-16.6918,5.916,-23.2231,0.5083,0.8298,0.8889
4543,diè,4,Female Voice 3,female,5.767,4.6315,3.449,2.4201,1.0757,-1.8277,-7.1559,-9.4522,-4.5843,-0.4122,-1.1355,-1.1825,-1.0289,-1.3444,-2.9034,-5.3282,-2.2963,4.8679,4.1721,-0.9282,4.837,-9.4878,5.767,-13.6782,0.5866,0.8182,0.7778
4547,dìng,4,Female Voice 3,female,6.8444,5.0374,4.5338,3.5104,1.4232,-0.1744,-2.0893,-5.9568,-8.7918,-14.847,-1.807,-0.5036,-1.0234,-2.0872,-1.5976,-1.9149,-3.8674,-2.835,-6.0552,-0.8044,6.0869,-15.3252,6.8444,-20.25,0.4822,0.9333,1.0
4603,fà,4,Female Voice 3,female,6.1394,6.1394,6.1394,6.1394,5.6836,4.1089,2.0399,-1.5712,-7.7936,-17.0912,0.0,0.0,0.0,-0.4557,-1.5748,-2.0689,-3.6111,-6.2224,-9.2976,1.3424,7.0495,-17.6228,6.1394,-20.2894,0.5605,0.5283,1.0
4607,fàn,4,Female Voice 3,female,5.1489,5.1489,5.1489,5.1489,4.945,4.1714,1.3198,-4.2508,-11.3255,-17.4437,0.0,0.0,0.0,-0.2039,-0.7736,-2.8516,-5.5706,-7.0748,-6.1182,0.2787,7.2404,-17.4437,5.1489,-21.0014,0.665,0.4603,1.0
4611,fàng,4,Female Voice 3,female,5.6728,5.6728,5.6728,5.6728,3.9633,1.9938,-2.128,-7.6663,-14.1758,-14.6065,0.0,0.0,0.0,-1.7095,-1.9695,-4.1218,-5.5383,-6.5095,-0.4307,-0.5942,7.4083,-14.6065,5.6728,-23.4973,0.7173,0.4706,1.0
4615,fèi,4,Female Voice 3,female,1.4776,1.4776,1.4776,1.1551,-0.6134,-3.7605,-7.0761,-11.4524,7.8394,7.9112,0.0,0.0,-0.3225,-1.7685,-3.1471,-3.3156,-4.3763,19.2918,0.0718,-0.35,5.5353,-13.4381,8.6766,-0.3346,0.665,0.6667,0.7778
4619,fèn,4,Female Voice 3,female,-0.9307,-0.9307,-0.9307,-0.9307,5.26,4.2586,1.5602,-1.8734,-6.0316,-14.2845,0.0,0.0,0.0,6.1906,-1.0013,-2.6984,-3.4336,-4.1582,-8.2529,-0.9263,4.4402,-14.2845,5.6085,-6.9329,0.665,0.6032,1.0
4551,diù,4,Female Voice 3,female,8.3139,5.9809,5.4557,3.9638,1.3086,-0.5052,-5.8724,-8.734,-11.5504,-10.799,-2.333,-0.5252,-1.4918,-2.6552,-1.8138,-5.3673,-2.8616,-2.8164,0.7514,-1.1937,6.9656,-14.7817,8.3139,-23.3392,0.5344,0.92,0.8889
4555,dòng,4,Female Voice 3,female,6.4893,4.9789,3.6871,3.218,1.9524,0.4449,-1.1557,-4.8475,-7.2512,-11.0819,-1.5104,-1.2918,-0.4692,-1.2655,-1.5075,-1.6006,-3.6918,-2.4037,-3.8307,-0.1757,4.9819,-11.0819,6.4893,-16.7447,0.5083,0.9362,1.0
4559,dòu,4,Female Voice 3,female,3.7706,2.7486,1.6939,0.5005,-1.2681,-3.226,-5.1609,4.123,5.8165,-13.9184,-1.0219,-1.0547,-1.1934,-1.7686,-1.9579,-1.935,9.2839,1.6936,-19.7349,-0.3524,5.77,-13.9568,11.6246,-6.5447,0.456,0.8571,1.0
4563,dù,4,Female Voice 3,female,4.4325,3.2443,1.9908,0.2406,-1.7938,-3.2849,-4.9369,-5.4848,5.4123,2.9703,-1.1882,-1.2535,-1.7502,-2.0344,-1.4911,-1.6519,-0.548,10.8971,-2.4419,0.0539,3.5486,-5.7312,5.4607,-3.2377,0.5605,0.8491,0.7778
4567,duàn,4,Female Voice 3,female,4.7169,3.2559,2.5238,2.13,0.963,-0.8589,-1.999,-2.6115,-3.0923,-3.804,-1.461,-0.7321,-0.3937,-1.1671,-1.8219,-1.1401,-0.6125,-0.4808,-0.7116,0.1304,2.7039,-3.804,4.7169,-9.2575,0.5083,0.9362,1.0
457,gào,4,Female Voice 1,female,3.5586,3.0572,2.731,2.4049,1.3343,-1.0841,-3.6935,-7.0172,-14.0385,-17.194,-0.5014,-0.3262,-0.3262,-1.0706,-2.4184,-2.6093,-3.3237,-7.0214,-3.1555,-2.6653,6.7129,-17.194,3.5586,-21.2897,0.5605,0.7358,1.0
4571,duì,4,Female Voice 3,female,5.2417,3.673,3.3022,2.3085,-0.1097,-2.7042,-6.4114,-6.3652,0.5463,-3.7365,-1.5687,-0.3708,-0.9937,-2.4182,-2.5945,-3.7072,0.0462,6.9115,-4.2828,-0.2311,3.8014,-7.222,5.2417,-8.8668,0.5344,0.92,0.6667
4575,dùn,4,Female Voice 3,female,6.5721,5.4885,4.9636,3.7576,1.5456,-1.2247,-4.0864,-6.5201,-7.799,-12.3354,-1.0837,-0.5249,-1.206,-2.212,-2.7703,-2.8617,-2.4337,-1.2789,-4.5364,-0.8998,5.9852,-13.171,6.5721,-20.2014,0.6128,0.8966,1.0
4579,duò,4,Female Voice 3,female,6.0893,4.1995,3.7941,2.9212,0.8687,-1.0906,-1.8721,-5.4433,-9.4632,-8.9902,-1.8898,-0.4054,-0.8729,-2.0524,-1.9594,-0.7815,-3.5712,-4.0198,0.473,-0.7795,4.9372,-9.4632,6.0893,-16.6307,0.5866,0.8727,0.8889
4583,è,4,Female Voice 3,female,6.3488,4.9746,4.5839,1.8908,-0.5752,-2.1302,-4.8064,-10.3538,-13.0063,-2.1599,-1.3742,-0.3907,-2.6931,-2.466,-1.555,-2.6762,-5.5474,-2.6525,10.8464,-1.9122,6.4093,-19.2375,6.3488,-19.1847,0.5344,0.82,0.8889
4587,èi,4,Female Voice 3,female,4.8941,5.0717,5.3315,4.9746,3.2547,0.6492,-2.4879,-8.6574,-11.1822,-14.9657,0.1776,0.2597,-0.3568,-1.7199,-2.6055,-3.1371,-6.1695,-2.5247,-3.7835,-0.9104,6.7831,-14.9657,5.3441,-21.8489,0.5344,0.88,1.0
4591,èn,4,Female Voice 3,female,10.9614,2.3899,2.7636,2.771,0.8044,-1.7562,-3.385,-8.1409,-15.683,-1.1107,-8.5716,0.3738,0.0074,-1.9666,-2.5606,-1.6288,-4.7559,-7.5421,14.5723,-1.1561,6.4132,-18.151,10.9614,-18.1773,0.665,0.9048,0.8889
4595,èng,4,Female Voice 3,female,4.3215,4.3215,4.7486,4.175,2.8578,0.6444,-1.7909,-3.5403,-7.6005,-10.4006,0.0,0.4271,-0.5735,-1.3173,-2.2133,-2.4353,-1.7494,-4.0603,-2.8001,0.1217,4.6338,-10.4006,4.7486,-15.1107,0.5866,0.8545,1.0
4599,èr,4,Female Voice 3,female,5.2899,5.2899,4.7034,4.7863,3.7979,0.9697,-1.8799,-4.6172,-9.1655,-17.6472,0.0,-0.5865,0.0829,-0.9884,-2.8282,-2.8495,-2.7374,-4.5483,-8.4817,-0.1984,6.1919,-17.6472,5.2899,-19.6326,0.5083,0.8723,1.0
4471,cù,4,Female Voice 3,female,3.5792,3.5792,3.5792,3.5792,2.9654,0.3098,-3.1652,-13.4029,6.3931,6.2184,0.0,0.0,0.0,-0.6138,-2.6556,-3.475,-10.2377,19.796,-0.1747,1.3867,4.9302,-13.5025,7.0046,-4.3276,0.6911,0.5455,0.7778
4475,cuàn,4,Female Voice 3,female,5.4589,5.4589,5.4589,6.0208,3.935,1.6245,-2.1537,-5.1484,-15.8487,-9.6064,0.0,0.0,0.5619,-2.0857,-2.3106,-3.7782,-2.9946,-10.7004,6.2424,0.0234,6.5838,-16.6857,6.4982,-20.391,0.8479,0.679,0.8889
4479,cuì,4,Female Voice 3,female,4.8609,4.8609,4.8609,5.1613,3.2071,-0.3418,-3.8342,-11.0147,-0.5622,-0.5622,0.0,0.0,0.3004,-1.9542,-3.5489,-3.4924,-7.1805,10.4526,0.0,0.7372,4.8149,-14.2453,5.1613,-11.4835,0.8217,0.5443,0.7778
4483,cùn,4,Female Voice 3,female,5.0288,5.0288,5.0288,5.0288,4.4945,2.9293,-0.6184,-4.1106,-7.6194,-5.4355,0.0,0.0,0.0,-0.5344,-1.5651,-3.5477,-3.4922,-3.5088,2.1839,1.1196,4.6067,-7.7719,5.0288,-14.5195,0.7434,0.6197,0.8889
4487,cuò,4,Female Voice 3,female,4.0346,4.0346,4.0346,4.1416,3.2256,0.1945,-3.0233,-12.2344,-12.3943,-12.3943,0.0,0.0,0.107,-0.916,-3.0312,-3.2177,-9.2112,-0.1599,0.0,-1.7839,6.8507,-12.4882,4.4178,-21.6062,0.6128,0.4483,0.8889
449,gàng,4,Female Voice 1,female,6.8907,6.1161,5.4178,4.5331,2.9008,0.0966,-3.9683,-7.1135,-9.2971,-10.5226,-0.7746,-0.6983,-0.8847,-1.6322,-2.8043,-4.0648,-3.1452,-2.1836,-1.2255,-0.4272,6.2531,-12.2598,6.8907,-21.059,0.5605,0.9245,1.0
4491,dà,4,Female Voice 3,female,6.3335,4.3765,3.2712,1.8337,-0.3694,-3.7267,-11.859,-2.4166,1.7162,1.6623,-1.9569,-1.1053,-1.4375,-2.2032,-3.3573,-8.1323,9.4424,4.1329,-0.0539,-0.5979,5.7138,-16.6366,6.3335,-8.6078,0.5605,0.7547,0.6667
4495,dài,4,Female Voice 3,female,5.3571,4.8721,3.789,3.195,1.3136,-0.2517,-1.3573,-12.2065,-16.5327,-16.5118,-0.4849,-1.0831,-0.594,-1.8814,-1.5653,-1.1056,-10.8492,-4.3262,0.0209,-2.4316,8.025,-16.6998,5.3571,-25.1718,0.5083,0.766,0.8889
4499,dàn,4,Female Voice 3,female,8.6871,5.6166,4.7036,3.604,1.7299,-0.0499,-3.8276,-4.9016,-13.1425,-9.4882,-3.0705,-0.913,-1.0996,-1.8741,-1.7798,-3.7777,-1.074,-8.2409,3.6544,-0.4482,6.2901,-13.8229,8.6871,-20.8202,0.5866,0.9455,0.8889
4503,dàng,4,Female Voice 3,female,5.5047,5.0086,4.5398,4.0847,3.3324,1.836,0.2273,-10.4071,-14.1126,-15.5136,-0.4961,-0.4688,-0.4551,-0.7523,-1.4964,-1.6087,-10.6343,-3.7055,-1.4011,-1.0655,7.6583,-15.597,5.5047,-23.2093,0.4299,0.8974,1.0
4507,dào,4,Female Voice 3,female,4.3664,4.1669,3.9417,3.1977,1.2358,-0.8535,-14.2669,-12.7364,-8.3386,-8.7298,-0.1995,-0.2252,-0.744,-1.9619,-2.0894,-13.4134,1.5306,4.3978,-0.3912,-2.5709,6.8789,-14.3175,4.3664,-20.7475,0.4822,0.7111,0.6667
4511,dè,4,Female Voice 3,female,4.362,1.8797,0.591,-1.2647,-2.8417,-6.1695,2.4553,3.8229,1.36,-1.4886,-2.4823,-1.2887,-1.8557,-1.577,-3.3278,8.6248,1.3675,-2.4629,-2.8486,0.4609,2.7845,-7.0574,4.4547,-0.5706,0.5344,0.74,0.5556
4515,dèi,4,Female Voice 3,female,3.5146,3.1925,2.8732,1.9714,0.1249,-1.7751,-3.0511,-5.233,-7.3968,-7.3968,-0.3221,-0.3194,-0.9018,-1.8465,-1.9,-1.276,-2.1819,-2.1638,0.0,-1.2705,3.9809,-7.3968,3.5568,-13.5252,0.5344,0.8,0.8889
4519,dèn,4,Female Voice 3,female,4.54,3.8593,3.9322,3.6699,2.2187,0.3166,-2.0468,-4.0666,-6.4803,-11.3484,-0.6807,0.0729,-0.2623,-1.4512,-1.9021,-2.3635,-2.0198,-2.4137,-4.868,-0.2033,4.4979,-11.3484,4.54,-14.8355,0.4822,0.9333,1.0
